book_id,title,author,isbn,isbn13,asin,num_pages,avg_rating,num_ratings,year_pub_ed,text_review_count,genre,publisher,language,title_URL
399,"Children of Memory
 (Children of Time, #3)","Tchaikovsky, Adrian",316466409,9.78E+12,316466409,503,4.09,9593,2023,1104,Science Fiction,Orbit,English,https://www.goodreads.com/book/show/61030535-children-of-memory
400,The Endless Vessel ,"Soule, Charles",63043041,9.78E+12,63043041,456,3.92,634,2023,138,Science Fiction,Harper Perennial,English,https://www.goodreads.com/book/show/62080151-the-endless-vessel
401,"Meru
 (The Alloy Era, #1)","Divya, S.B.",1662505094,9.78E+12,1662505094,447,3.8,2085,2023,271,Science Fiction,47North,English,https://www.goodreads.com/book/show/60898230-meru
402,Chain-Gang All-Stars ,"Adjei-Brenyah, Nana Kwame",593317335,9.78E+12,593317335,367,4.16,6878,2023,1491,Fiction,Pantheon,English,https://www.goodreads.com/book/show/61190770-chain-gang-all-stars
403,The Ferryman ,"Cronin, Justin",052561947X,9.78E+12,052561947X,538,4.02,11206,2023,2163,Science Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/61282437-the-ferryman
404,In the Lives of Puppets ,"Klune, T.J.",125021744X,9.78E+12,125021744X,432,4.05,23724,2023,5542,Fantasy,Tor Books,English,https://www.goodreads.com/book/show/60784549-in-the-lives-of-puppets
405,Clytemnestra ,"Casati, Costanza",1728268230,9.78E+12,1728268230,448,4.3,6185,2023,1336,Mythology,Sourcebooks Landmark,English,https://www.goodreads.com/book/show/61361681-clytemnestra
406,Victory City ,"Rushdie, Salman",593243390,9.78E+12,593243390,352,3.88,6015,2023,943,Fantasy,Random House,English,https://www.goodreads.com/book/show/61111246-victory-city
407,Witch King ,"Wells, Martha",1250826799,9.78E+12,1250826799,415,3.81,4812,2023,1363,Fantasy,Tordotcom,English,https://www.goodreads.com/book/show/61885085-witch-king
408,"Emily Wilde's Encyclopaedia of Faeries
 (Emily Wilde, #1)","Fawcett, Heather",059350013X,9.78E+12,059350013X,336,4.11,26145,2023,5765,Fantasy,Del Rey,English,https://www.goodreads.com/book/show/60657589-emily-wilde-s-encyclopaedia-of-faeries
409,Tress of the Emerald Sea ,"Sanderson, Brandon",,9.78E+12,,483,4.53,48847,2023,8071,Fantasy,Dragonsteel Entertainment,English,https://www.goodreads.com/book/show/60531406-tress-of-the-emerald-sea
410,Atalanta ,"Saint, Jennifer",1250855578,9.78E+12,1250855578,291,3.88,5342,2023,1074,Mythology,Flatiron Books,English,https://www.goodreads.com/book/show/61884838-atalanta
411,"A Day of Fallen Night
 (The Roots of Chaos, #0)","Shannon, Samantha",1635577926,9.78E+12,1635577926,880,4.47,13221,2023,2727,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/60766189-a-day-of-fallen-night
412,The Maid's Diary ,Loreth Anne White,,,B09TZM8CZK,369,4.31,35459,2023,2508,Thriller,Cheakamus House Publishing,English,https://www.goodreads.com/book/show/60588456-the-maid-s-diary
413,I Will Find You ,"Coben, Harlan",1538748363,9.78E+12,1538748363,329,4.22,39232,2023,3229,Thriller,Grand Central Publishing,English,https://www.goodreads.com/book/show/61392437-i-will-find-you
414,The Bandit Queens ,"Shroff, Parini",059349895X,9.78E+12,059349895X,352,3.94,15761,2023,2614,Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/61065982-the-bandit-queens
415,Vera Wong's Unsolicited Advice for Murderers ,"Sutanto, Jesse Q",593549228,9.78E+12,593549228,339,4.08,26730,2023,4615,Mystery,Berkley,English,https://www.goodreads.com/book/show/61827543-vera-wong-s-unsolicited-advice-for-murderers
416,Homecoming ,"Morton, Kate",63020890,9.78E+12,63020890,547,4.17,27355,2023,3705,Historical Fiction,Mariner Books,English,https://www.goodreads.com/book/show/61683285-homecoming
417,Did You Hear About Kitty Karr? ,"Paul, Crystal Smith",1250815304,9.78E+12,1250815304,416,3.81,13465,2023,1578,Historical Fiction,Henry Holt and Co.,English,https://www.goodreads.com/book/show/61796683-did-you-hear-about-kitty-karr
418,The Trackers ,"Frazier, Charles",62948083,9.78E+12,62948083,336,3.71,4553,2023,701,Historical Fiction,Ecco,English,https://www.goodreads.com/book/show/61609871-the-trackers
419,Lady Tan's Circle of Women ,"See, Lisa",1982117087,9.78E+12,1982117087,368,4.42,11080,2023,1559,Historical Fiction,Scribner,English,https://www.goodreads.com/book/show/62919732-lady-tan-s-circle-of-women
420,Hang the Moon ,"Walls, Jeannette",1501117297,9.78E+12,1501117297,368,3.88,27033,2023,2914,Historical Fiction,Scribner,English,https://www.goodreads.com/book/show/61272702-hang-the-moon
421,The Covenant of Water ,"Verghese, Abraham",,9.78E+12,,724,4.55,23704,2023,3205,Historical Fiction,Grove Press,English,https://www.goodreads.com/book/show/62687857-the-covenant-of-water
422,The House Is on Fire ,"Beanland, Rachel",1982186143,9.78E+12,1982186143,376,4.14,6582,2023,1165,Historical Fiction,Simon & Schuster,English,https://www.goodreads.com/book/show/61273814-the-house-is-on-fire
423,Weyward ,"Hart, Emilia",125028080X,9.78E+12,125028080X,329,4.15,36728,2023,5868,Historical Fiction,St Martin's Press,English,https://www.goodreads.com/book/show/60654349-weyward
424,River Sing Me Home ,"Shearer, Eleanor",593548043,9.78E+12,593548043,322,4.05,13408,2023,1831,Historical Fiction,Berkley,English,https://www.goodreads.com/book/show/61111298-river-sing-me-home
425,The House of Eve ,"Johnson, Sadeqa",1982197366,9.78E+12,1982197366,384,4.29,32822,2023,3395,Historical Fiction,Simon & Schuster,English,https://www.goodreads.com/book/show/61273858-the-house-of-eve
426,Big Swiss ,"Beagin, Jen",1982153083,9.78E+12,1982153083,336,3.69,17050,2023,3018,Fiction,Scribner,English,https://www.goodreads.com/book/show/60701439-big-swiss
427,Birnam Wood ,"Catton, Eleanor",374110336,9.78E+12,374110336,432,3.87,10952,2023,1805,Fiction,"Farrar, Straus and Giroux",English,https://www.goodreads.com/book/show/60784757-birnam-wood
428,Adelaide ,"Wheeler, Genevieve",1250280842,9.78E+12,1250280842,304,4.05,15069,2023,2708,Fiction,St. Martin's Press,English,https://www.goodreads.com/book/show/60784312-adelaide
429,The Collected Regrets of Clover ,"Brammer, Mikki",1250284392,9.78E+12,,320,4.22,15215,2023,2897,Fiction,St Martin's Press,English,https://www.goodreads.com/book/show/61214136-the-collected-regrets-of-clover
430,Malibu Rising ,"Reid, Taylor Jenkins",,9.78E+12,,369,4.06,851657,2021,81295,Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/55404546-malibu-rising
431,Love on the Brain ,"Hazelwood, Ali",593336844,9.78E+12,593336844,354,3.95,312333,2022,42264,Romance,Berkley Books,English,https://www.goodreads.com/book/show/59856881-love-on-the-brain
432,The Last Thing He Told Me ,"Dave, Laura",,9.78E+12,,320,3.86,797361,2021,54307,Mystery,Simon & Schuster,English,https://www.goodreads.com/book/show/54981009-the-last-thing-he-told-me
433,One True Loves ,"Reid, Taylor Jenkins",,,B0176M3XWQ,352,4.08,352170,2016,41204,Romance,Washington Square Press,English,https://www.goodreads.com/book/show/27189194-one-true-loves
434,40118 ,"Hoover, Colleen",1501110349,9.78E+12,1501110349,310,4.19,881194,2015,74318,Romance,Atria Books,English,https://www.goodreads.com/book/show/25111004-november-9
435,"The Inheritance Games
 (The Inheritance Games, #1)","Barnes, Jennifer Lynn",1368052401,9.78E+12,1368052401,384,4.2,498992,2020,61023,Mystery,"Little, Brown Books for Young Readers",English,https://www.goodreads.com/book/show/52439531-the-inheritance-games
436,Remarkably Bright Creatures ,"Van Pelt, Shelby",63204150,9.78E+12,63204150,360,4.44,268276,2022,35648,Fiction,Ecco,English,https://www.goodreads.com/book/show/58733693-remarkably-bright-creatures
437,The Midnight Library ,"Haig, Matt",,9.78E+12,,304,4.01,1443420,2020,155231,Fiction,Viking,English,https://www.goodreads.com/book/show/52578297-the-midnight-library
438,Mad Honey ,"Picoult, Jodi",1984818384,9.78E+12,1984818384,464,4.15,225588,2022,22459,Fiction,Ballantine,English,https://www.goodreads.com/book/show/59912428-mad-honey
439,Ugly Love ,"Hoover, Colleen",,,B00HB62MC0,333,4.11,1464492,2014,109899,Romance,Atria Books,English,https://www.goodreads.com/book/show/17788401-ugly-love
440,Reminders of Him ,"Hoover, Colleen",,9.78E+12,,335,4.43,950319,2022,71182,Romance,Montlake,English,https://www.goodreads.com/book/show/58341222-reminders-of-him
441,Carrie Soto Is Back ,"Reid, Taylor Jenkins",593158687,9.78E+12,593158687,384,4.23,345460,2022,46176,Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back
442,The Perfect Marriage ,"Rose, Jeneva",1913419657,9.78E+12,1913419657,342,4,421795,2020,32858,Thriller,Bloodhound Books,English,https://www.goodreads.com/book/show/53450790-the-perfect-marriage
443,I'm Glad My Mom Died ,"McCurdy, Jennette",,9.78E+12,,320,4.5,608971,2022,69461,Nonfiction,Simon & Schuster,English,https://www.goodreads.com/book/show/59364173-i-m-glad-my-mom-died
444,The Frugal Wizard's Handbook for Surviving Medieval England ,"Sanderson, Brandon",1250899672,9.78E+12,,384,3.82,16750,2023,2414,Fantasy,Tor Books,English,https://www.goodreads.com/book/show/63068377-the-frugal-wizard-s-handbook-for-surviving-medieval-england
445,Where Ivy Dares to Grow ,"Thompson, Marielle",1496742621,9.78E+12,,256,3.53,259,2023,132,Romance,Kensington Publishing,English,https://www.goodreads.com/book/show/60522938-where-ivy-dares-to-grow
446,A Most Agreeable Murder ,"Seales, Julia",593449983,9.78E+12,,352,3.84,1496,2023,598,Mystery,Random House,English,https://www.goodreads.com/book/show/62794526-a-most-agreeable-murder
447,Dead Eleven ,"Juliano, Jimmy",059347192X,9.78E+12,059347192X,448,3.91,835,2023,257,Horror,Dutton,English,https://www.goodreads.com/book/show/63077620-dead-eleven
448,Have You Seen Her ,"McKenzie, Catherine",1668011115,9.78E+12,1668011115,336,3.78,1013,2023,471,Thriller,Atria Books,English,https://www.goodreads.com/book/show/62919390-have-you-seen-her
449,Owner of a Lonely Heart: A Memoir ,"Nguyen, Beth",1982196343,9.78E+12,1982196343,256,3.74,122,2023,36,Memoir,Scribner,English,https://www.goodreads.com/book/show/62919898-owner-of-a-lonely-heart
450,Eight Bears: Mythic Past and Imperiled Future ,"Dickie, Gloria",1324005084,9.78E+12,1324005084,272,4.42,48,2023,21,Nonfiction,W. W. Norton & Company,English,https://www.goodreads.com/book/show/62585980-eight-bears
451,"Crook Manifesto
 (Ray Carney, #2)","Whitehead, Colson",385545150,9.78E+12,,336,4.11,187,2023,105,Fiction,Doubleday Books,English,https://www.goodreads.com/book/show/61812836-crook-manifesto
452,The Block Party ,"Day, Jamie",1250283191,9.78E+12,1250283191,384,3.81,1809,2023,1336,Mystery,St. Martin's Press,English,https://www.goodreads.com/book/show/61884965-the-block-party
453,Strange Sally Diamond ,"Nugent, Liz",1501189719,9.78E+12,1501189719,320,4.36,9287,2023,1281,Mystery,Gallery/Scout Press,English,https://www.goodreads.com/book/show/62918724-strange-sally-diamond
454,"Light Bringer
 (Red Rising Saga, #6)","Brown, Pierce",1473646804,9.78E+12,1473646804,682,4.57,430,2023,144,Science Fiction,Hodder & Stoughton,English,https://www.goodreads.com/book/show/29227774-light-bringer
455,Silver Nitrate ,"Moreno-Garcia, Silvia",593355369,9.78E+12,593355369,336,3.97,825,2023,667,Horror,Del Rey,English,https://www.goodreads.com/book/show/63249718-silver-nitrate
456,Ripe ,"Etter, Sarah Rose",1668011638,9.78E+12,1668011638,288,3.99,629,2023,310,Fiction,Scribner,English,https://www.goodreads.com/book/show/62919394-ripe
457,The Paris Agent ,"Rimmer, Kelly",1525826689,9.78E+12,1525826689,368,4.26,448,2023,149,Historical Fiction,Graydon House,English,https://www.goodreads.com/book/show/62197599-the-paris-agent
458,One Summer in Savannah ,"Harris, Terah Shelton",1728265746,9.78E+12,1728265746,464,4.23,571,2023,170,Fiction,Sourcebooks Landmark,English,https://www.goodreads.com/book/show/63327797-one-summer-in-savannah
459,The Witch and the Vampire ,"Flores, Francesca",1250220513,9.78E+12,1250220513,368,3.28,1431,2023,761,Fantasy,Wednesday Books,English,https://www.goodreads.com/book/show/60784554-the-witch-and-the-vampire
460,6 Times We Almost Kissed ,"Sharpe, Tess",316302791,9.78E+12,316302791,384,4.26,3735,2023,794,Romance,"Little, Brown Books for Young Readers",English,https://www.goodreads.com/book/show/61030513-6-times-we-almost-kissed
461,"City of Nightmares
 (City of Nightmares, #1)","Schaeffer, Rebecca",358647304,9.78E+12,358647304,384,3.79,3370,2023,970,Fantasy,Clarion Books,English,https://www.goodreads.com/book/show/60017811-city-of-nightmares
462,"Nightbirds
 (Nightbirds, #1)","Armstrong, Kate J.",593463277,9.78E+12,593463277,480,3.79,1406,2023,378,Fantasy,Nancy Paulsen Books (Penguin),English,https://www.goodreads.com/book/show/58861186-nightbirds
463,"Imogen, Obviously ","Albertalli, Becky",63045877,9.78E+12,63045877,432,4.36,6574,2023,1787,Romance,Balzer + Bray,English,https://www.goodreads.com/book/show/61896624-imogen-obviously
464,The Love Match ,"Taslim, Priyanka",1665901101,9.78E+12,1665901101,400,3.9,1527,2023,454,Romance,Salaam Reads / Simon & Schuster Books for Young Readers,English,https://www.goodreads.com/book/show/61031135-the-love-match
465,Always the Almost ,"Underhill, Edward",1250835208,9.78E+12,1250835208,320,4.16,1730,2023,705,Romance,Wednesday Books,English,https://www.goodreads.com/book/show/60784592-always-the-almost
466,Ander & Santi Were Here ,"Garza Villa, Jonny",1250843995,9.78E+12,1250843995,368,4.32,1381,2023,581,Romance,Wednesday Books,English,https://www.goodreads.com/book/show/57884665-ander-santi-were-here
467,"Silver in the Bone
 (Silver in the Bone, #1)","Bracken, Alexandra",593481658,9.78E+12,593481658,480,3.98,3954,2023,1156,Fantasy,Knopf Books for Young Readers,English,https://www.goodreads.com/book/show/62031346-silver-in-the-bone
468,"Stars and Smoke
 (Stars and Smoke, #1)","Lu, Marie",1250852811,9.78E+12,1250852811,336,3.8,3229,2023,1015,Young Adult,Roaring Brook Press,English,https://www.goodreads.com/book/show/61796738-stars-and-smoke
469,Spell Bound ,"Lukens, F.T.",1665916222,9.78E+12,1665916222,336,4.24,2883,2023,840,Fantasy,Margaret K. McElderry Books,English,https://www.goodreads.com/book/show/61273131-spell-bound
470,We Are All So Good at Smiling ,"McBride, Amber",1250780381,9.78E+12,1250780381,304,4.01,2384,2023,559,Poetry,Feiwel & Friends,English,https://www.goodreads.com/book/show/58484127-we-are-all-so-good-at-smiling
471,Lying in the Deep ,"Urban, Diana",593527607,9.78E+12,593527607,384,3.63,1617,2023,463,Mystery,Razorbill,English,https://www.goodreads.com/book/show/61442283-lying-in-the-deep
472,"Blood Debts
 (Blood Debts, #1)","Benton-Walker, Terry J",125082592X,9.78E+12,125082592X,416,3.8,1507,2023,734,Fantasy,Tor Teen,English,https://www.goodreads.com/book/show/60784432-blood-debts
473,Delicious Monsters ,"Sambury, Liselle",166590349X,9.78E+12,166590349X,512,4.16,1760,2023,556,Horror,Margaret K. McElderry Books,English,https://www.goodreads.com/book/show/61273084-delicious-monsters
474,Missing Clarissa ,"Jones, Ripley",1250801966,9.78E+12,1250801966,256,3.55,2087,2023,849,Mystery,Wednesday Books,English,https://www.goodreads.com/book/show/60784571-missing-clarissa
475,Promise Boys ,"Brooks, Nick",1250866979,9.78E+12,1250866979,304,4.07,3152,2023,812,Mystery,Henry Holt and Co. (BYR),English,https://www.goodreads.com/book/show/61144954-promise-boys
476,"Spice Road
 (Spice Road Trilogy, #1)","Ibrahim, Maiya",593126963,9.78E+12,593126963,464,3.75,2960,2023,956,Fantasy,Delacorte Press,English,https://www.goodreads.com/book/show/61356465-spice-road
477,Flowerheart ,"Bakewell, Catherine",63214598,9.78E+12,63214598,352,3.57,2935,2023,907,Fantasy,HarperTeen,English,https://www.goodreads.com/book/show/61319750-flowerheart
478,Warrior Girl Unearthed ,"Boulley, Angeline",1250766583,9.78E+12,1250766583,400,4.42,5566,2023,1181,Young Adult,Henry Holt and Co. (BYR),English,https://www.goodreads.com/book/show/61675933-warrior-girl-unearthed
479,"Chaos & Flame
 (Chaos & Flame, #1)","Gratton, Tessa",593353323,9.78E+12,593353323,336,3.53,814,2023,269,Fantasy,Razorbill,English,https://www.goodreads.com/book/show/61391785-chaos-flame
480,Begin Again ,"Lord, Emma",1250783364,9.78E+12,1250783364,352,3.81,5614,2023,1638,Romance,Wednesday Books,English,https://www.goodreads.com/book/show/60784619-begin-again
481,This Time It's Real ,"Liang, Ann",1338827111,9.78E+12,1338827111,352,4.07,6118,2023,1706,Romance,Scholastic Press,English,https://www.goodreads.com/book/show/60759266-this-time-it-s-real
482,Powerless ,"Roberts, Lauren",,9.80E+12,B0BTJTHJYK,495,4.55,6824,2023,1362,Fantasy,Simon & Schuster Children's UK,English,https://www.goodreads.com/book/show/105734494-powerless
483,"These Infinite Threads
 (This Woven Kingdom, #2)","Mafi, Tahereh",62972472,9.78E+12,62972472,416,4.17,11666,2023,2512,Fantasy,HarperCollins,English,https://www.goodreads.com/book/show/61085769-these-infinite-threads
484,"The Davenports
 (The Davenports, #1)","Marquis, Krystal",593463331,9.78E+12,593463331,384,3.69,5276,2023,1261,Historical Fiction,Dial Books,English,https://www.goodreads.com/book/show/58469344-the-davenports
485,"Immortality: A Love Story
 (The Anatomy Duology, #2)","Schwartz, Dana",1250861012,9.78E+12,1250861012,389,3.99,8803,2023,1635,Historical Fiction,Wednesday Books,English,https://www.goodreads.com/book/show/60784644-immortality
486,"Song of Silver, Flame Like Night
 (Song of the Last Kingdom, #1)","Zhao, Amelié Wen",593487508,9.78E+12,593487508,480,3.89,5079,2023,1536,Fantasy,Delacorte Press,English,https://www.goodreads.com/book/show/61356566-song-of-silver-flame-like-night
487,Highly Suspicious and Unfairly Cute ,"Hibbert, Talia",593482336,9.78E+12,593482336,336,3.81,18251,2023,4595,Romance,Joy Revolution,English,https://www.goodreads.com/book/show/61356545-highly-suspicious-and-unfairly-cute
488,"Chain of Thorns
 (The Last Hours, #3)","Clare, Cassandra",1481431935,9.78E+12,1481431935,779,4.06,31799,2023,6346,Fantasy,Margaret K. McElderry Books,English,https://www.goodreads.com/book/show/60913519-chain-of-thorns
489,Banyan Moon ,"Thai, Thao",63267101,9.78E+12,63267101,336,4.05,2718,2023,454,Fiction,Mariner Books,English,https://www.goodreads.com/book/show/62800971-banyan-moon
490,"The Pocket Pair
 (Love Stories in Sheet Cake Sweet Rom Com Series #3)","Clair, Emma St.",,,B0B3PSMD1Q,344,4.22,1336,2023,202,Romance,Independently published,English,https://www.goodreads.com/book/show/61286081-the-pocket-pair
491,Everything's Fine ,"Rabess, Cecilia",1982187700,9.78E+12,1982187700,336,3.53,1707,2023,552,Fiction,Simon & Schuster,English,https://www.goodreads.com/book/show/62919844-everything-s-fine
492,"Done and Dusted
 (Rebel Blue Ranch, #1)","Sage, Lyla",,,B0BWHKPRK6,348,4.07,15528,2023,2576,Romance,Lyla Sage,English,https://www.goodreads.com/book/show/123179008-done-and-dusted
493,The Dos and Donuts of Love ,Adiba Jaigirdar,1250842115,9.78E+12,1250842115,336,4.04,960,2023,344,Romance,Feiwel & Friends,English,https://www.goodreads.com/book/show/61484904-the-dos-and-donuts-of-love
494,What Happens After Midnight ,"Walther, K.L.",,9.78E+12,1728263131,368,3.91,2200,2023,624,Romance,Sourcebooks Fire,English,https://www.goodreads.com/book/show/60197316-what-happens-after-midnight
495,Cassandra in Reverse ,"Smale, Holly",778334538,9.78E+12,,368,3.65,8331,2023,1179,Fiction,MIRA,English,https://www.goodreads.com/book/show/61987507-cassandra-in-reverse
496,Hello Stranger ,"Center, Katherine",1250283787,9.78E+12,1250283787,336,4.18,10151,2023,5024,Romance,St. Martin's Press,English,https://www.goodreads.com/book/show/61884987-hello-stranger
497,The House in the Pines ,"Reyes, Ana",593186710,9.78E+12,593186710,336,3.15,72399,2023,6504,Mystery,Dutton,English,https://www.goodreads.com/book/show/61251242-the-house-in-the-pines
498,Someone Else's Shoes ,"Moyes, Jojo",1984879294,9.78E+12,1984879294,438,4,92143,2023,8501,Fiction,Pamela Dorman Books,English,https://www.goodreads.com/book/show/62971668-someone-else-s-shoes
499,"Yours Truly
 (Part of Your World, #2)","Jimenez, Abby",1538704390,9.78E+12,1538704390,416,4.39,82274,2023,13256,Romance,Forever,English,https://www.goodreads.com/book/show/61918816-yours-truly
500,Romantic Comedy ,"Sittenfeld, Curtis",399590943,9.78E+12,399590943,309,3.74,75367,2023,11355,Romance,Random House,English,https://www.goodreads.com/book/show/62628727-romantic-comedy
501,"Things We Hide from the Light
 (Knockemout, #2)","Score, Lucy",,,B0BB64ZRMW,589,4.14,165960,2023,12793,Romance,That's What She Said Publishing,English,https://www.goodreads.com/book/show/62022434-things-we-hide-from-the-light
502,Spare ,Prince Harry,593593804,9.78E+12,593593804,410,3.92,250637,2023,30508,Nonfiction,Random House,English,https://www.goodreads.com/book/show/62296528-spare
503,Everyone Here Is Lying ,"Lapena, Shari",,,B0B5D2419D,326,4,1075,2023,452,Thriller,Transworld Digital,English,https://www.goodreads.com/book/show/61382745-everyone-here-is-lying
504,The Woman From Death Row: A Jade Stryker Thriller: book 1 ,"Hogenkamp, Peter",,,B0C4PQ815L,270,4.62,37,2023,15,Thriller,Tirgearr Publishing,English,https://www.goodreads.com/book/show/151423355-the-woman-from-death-row
505,Board to Death ,"Connor,  C.J.",1496742222,9.78E+12,,320,4.09,64,2023,40,Mystery,Kensington,English,https://www.goodreads.com/book/show/60689679-board-to-death
506,"The Blue Monsoon
 (Blue Mumbai, #2)","Biswas, Damyanti",,,B0BLFCGXR2,394,4.73,22,2023,11,Thriller,Thomas & Mercer,English,https://www.goodreads.com/book/show/63264876-the-blue-monsoon
507,The Sight ,"Golding, Melanie",1639104615,9.78E+12,B0BP6WQ593,272,3.34,38,2023,30,Thriller,Crooked Lane Books,English,https://www.goodreads.com/book/show/75251680-the-sight
508,Burlington ,"Dixon, Heather",,9.78E+12,,308,3.97,64,2023,36,Mystery,Rising Action Publishing Collective,English,https://www.goodreads.com/book/show/60567760-burlington
509,Weekend Friends ,"Ellwood-Clayton, Bella",,9.78E+12,,352,4.33,3,2023,0,Mystery,Post Hill Press,English,https://www.goodreads.com/book/show/62926183-weekend-friends
510,The Vatican Conspiracy ,"Hogenkamp, Peter",,,B08D6NVWB1,346,4.19,200,2020,45,Mystery,Newton Compton Editori,English,https://www.goodreads.com/book/show/55137418-the-vatican-conspiracy
511,Ascension ,"Binge, Nicholas",8505810,9.78E+12,8505810,320,3.65,3267,2023,683,Science Fiction,HarperVoyager,English,https://www.goodreads.com/book/show/59070061-ascension
512,Children of the Sun ,"Lewis, Beth",1529357721,9.78E+12,1529357721,432,4.31,65,2023,37,Mystery,Hodder & Stoughton,English,https://www.goodreads.com/book/show/62593556-children-of-the-sun
513,A Twisted Love Story ,"Downing, Samantha",593101006,9.78E+12,,400,3.68,569,2023,289,Thriller,Berkley,English,https://www.goodreads.com/book/show/52379875-a-twisted-love-story
514,She Started It ,"Gilbert, Sian",,,B0BDZPSTDK,352,3.64,14039,2023,2173,Thriller,William Morrow,English,https://www.goodreads.com/book/show/60731959-she-started-it
515,The Writing Retreat ,"Bartz, Julia",1982199458,9.78E+12,1982199458,313,3.45,37517,2023,6790,Thriller,Atria/Emily Bestler Books,English,https://www.goodreads.com/book/show/61273863-the-writing-retreat
516,Just the Nicest Couple ,"Kubica, Mary",369718275,9.78E+12,,374,3.56,61237,2023,6040,Thriller,Park Row,English,https://www.goodreads.com/book/show/60623823-just-the-nicest-couple
517,The Soulmate ,"Hepworth, Sally",1250229707,9.78E+12,1250229707,327,3.88,65975,2023,9470,Thriller,St. Martin's Press,English,https://www.goodreads.com/book/show/60784540-the-soulmate
518,"Exiles
 (Aaron Falk, #3)","Harper, Jane",1529098440,9.78E+12,1529098440,420,4.08,40127,2023,4401,Mystery,Macmillan,English,https://www.goodreads.com/book/show/60450764-exiles
519,The Woman in the Castello ,"James, Kelsey",,,B0BKTZFCVB,304,4.05,108,2023,71,Historical Fiction,A John Scognamiglio Book,English,https://www.goodreads.com/book/show/61159621-the-woman-in-the-castello
520,Her ,"Jesmond, Jane",,,B0BZK5ZXLY,356,3.84,106,2023,39,Thriller,Storm Publishing,English,https://www.goodreads.com/book/show/123825624-her
521,A Tall Dark Trouble ,"Montalban, Vanessa",1638930120,9.78E+12,1638930120,384,4.39,41,2023,17,Fantasy,Zando,English,https://www.goodreads.com/book/show/61069650-a-tall-dark-trouble
522,Ghost Tamer ,"Lyons, Meredith R.",074430279X,9.78E+12,074430279X,336,4.82,17,2023,7,Mystery Thriller,CamCat Books,English,https://www.goodreads.com/book/show/122757674-ghost-tamer
523,The Villa ,"Hawkins, Rachel",125028001X,9.78E+12,125028001X,279,3.66,52208,2023,7868,Mystery,St. Martin's Press,English,https://www.goodreads.com/book/show/60784641-the-villa
524,"The Blue Bar
 (Blue Mumbai, #1)","Biswas, Damyanti",1662503911,9.78E+12,1662503911,395,3.74,3231,2023,407,Thriller,Thomas & Mercer,English,https://www.goodreads.com/book/show/59917933-the-blue-bar
525,The Deep Sky ,"Kitasei, Yume",1250875331,9.78E+12,1250875331,416,4.08,336,2023,220,Science Fiction,Flatiron Books,English,https://www.goodreads.com/book/show/61884842-the-deep-sky
526,We're All Lying ,"Still, Marie",1990253318,9.78E+12,1990253318,330,3.42,802,2023,270,Thriller,Rising Action Publishing Collective,English,https://www.goodreads.com/book/show/62329475-we-re-all-lying
527,Her Little Flowers ,"Morgan, Shannon",1496743881,9.78E+12,,288,4.24,134,2023,72,Horror,Kensington,English,https://www.goodreads.com/book/show/63259070-her-little-flowers
528,Into the Water ,"Hawkins, Paula",735211205,9.78E+12,735211205,386,3.59,370061,2017,28362,Mystery,Riverhead Books,English,https://www.goodreads.com/book/show/33151805-into-the-water
529,The Maidens ,"Michaelides, Alex",1250304458,9.78E+12,1250304458,337,3.63,274000,2021,33979,Mystery,Celadon Books,English,https://www.goodreads.com/book/show/45300567-the-maidens
530,"Jurassic Park
 (Jurassic Park, #1)","Crichton, Michael",,,B007UH4D3G,466,4.09,922621,2012,18053,Science Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/40604658-jurassic-park
531,"Killing Floor
 (Jack Reacher, #1)","Child, Lee",515141429,9.78E+12,515141429,474,4.07,303710,2006,13198,Thriller,Jove,English,https://www.goodreads.com/book/show/78129.Killing_Floor
532,The Couple Next Door ,"Lapena, Shari",735221081,9.78E+12,735221081,308,3.81,528136,2016,35871,Thriller,Pamela Dorman Books,English,https://www.goodreads.com/book/show/28815474-the-couple-next-door
533,Rock Paper Scissors ,"Feeney, Alice",1250266106,9.78E+12,1250266106,294,3.95,309149,2021,33129,Thriller,Flatiron Books,English,https://www.goodreads.com/book/show/56269064-rock-paper-scissors
534,"One of Us Is Lying
 (One of Us is Lying, #1)","McManus, Karen",593565371,9.78E+12,593565371,416,3.96,735318,2021,62740,Mystery,Delacorte Press,English,https://www.goodreads.com/book/show/58679358-one-of-us-is-lying
535,Final Girls ,"Sager, Riley",1101985364,9.78E+12,1101985364,352,3.84,158861,2017,18793,Thriller,Dutton,English,https://www.goodreads.com/book/show/32796253-final-girls
536,The Turn of the Key ,"Ware, Ruth",1501188771,9.78E+12,1501188771,337,3.93,249747,2019,28110,Mystery,Scout Press,English,https://www.goodreads.com/book/show/42080142-the-turn-of-the-key
537,Before I Go to Sleep ,"Watson, S.J.",62060554,9.78E+12,62060554,359,3.9,329708,2011,24369,Thriller,HarperCollins Publishers,English,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep
